Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,mean_work_hours
32,0.0,2,1,8,1,3,1,4077,0.0,2,6,2.0,46270,8.0,0,17,8,1,8.0,2,1,0,2,3,4.0,4.0,3.0,7.321815352697095
31,1.0,1,1,2,1,4,1,4078,1.0,3,7,1.0,70940,1.0,0,14,8,1,10.0,2,10,0,3,3,1.0,4.0,3.0,10.31786278735632
53,1.0,2,1,18,3,3,1,4079,1.0,1,6,2.0,34230,6.0,0,15,8,1,15.0,4,2,2,3,3,1.0,1.0,2.0,10.808652777777779
54,0.0,2,1,14,3,4,1,4080,1.0,3,6,1.0,66740,3.0,0,17,8,1,9.0,2,4,2,3,3,1.0,3.0,2.0,7.858071256038647
33,0.0,1,1,2,4,3,1,4081,0.0,4,7,0.0,168800,1.0,0,14,8,3,9.0,2,9,2,3,3,4.0,3.0,3.0,7.887598308184728
43,0.0,2,1,3,3,3,1,4082,1.0,1,6,1.0,90940,1.0,0,12,8,1,10.0,0,10,0,3,3,1.0,3.0,3.0,7.520212350780532
38,0.0,1,1,2,5,3,1,4083,0.0,4,7,1.0,84460,0.0,0,14,8,0,7.0,3,6,1,2,3,4.0,2.0,3.0,8.00335451977401
31,0.0,2,2,6,3,4,1,4085,1.0,1,4,0.0,45340,1.0,0,13,8,0,1.0,2,1,0,3,3,4.0,4.0,3.0,10.813751177024484
39,0.0,2,1,4,3,1,1,4086,1.0,2,7,2.0,98520,0.0,0,12,8,1,21.0,5,20,11,2,3,2.0,1.0,3.0,6.089302083333333
42,0.0,0,1,10,4,1,1,4087,0.0,2,6,2.0,61510,1.0,0,13,8,1,20.0,3,20,3,3,3,4.0,3.0,3.0,6.598213768115943
31,0.0,0,1,14,2,1,1,4088,1.0,2,0,1.0,23020,4.0,0,14,8,0,13.0,3,11,4,3,3,3.0,3.0,4.0,6.097765957446808
54,0.0,2,1,1,3,3,1,4089,0.0,2,1,2.0,23620,6.0,0,13,8,1,9.0,2,5,1,4,3,3.0,1.0,3.0,10.500978997289973
24,0.0,2,1,5,4,4,1,4090,1.0,1,4,2.0,178610,1.0,0,11,8,2,4.0,5,4,1,1,3,2.0,3.0,2.0,6.8744063421828905
23,0.0,2,1,7,3,1,1,4091,1.0,2,6,2.0,191870,1.0,0,11,8,1,5.0,2,5,1,3,3,4.0,4.0,4.0,7.025246527777777
40,0.0,1,1,21,3,3,1,4092,0.0,3,6,1.0,197170,1.0,0,21,8,0,10.0,1,10,9,2,4,4.0,3.0,4.0,7.799973599632691
40,0.0,2,1,8,1,3,1,4093,0.0,5,6,1.0,35440,3.0,0,18,8,3,15.0,3,11,5,2,3,2.0,2.0,3.0,6.187881218038122
25,0.0,2,2,20,5,3,1,4094,0.0,2,2,1.0,85000,4.0,0,12,8,0,6.0,2,2,1,3,3,3.0,2.0,3.0,6.211339243498818
30,0.0,2,0,20,4,1,1,4095,1.0,2,6,1.0,46610,1.0,0,11,8,0,12.0,3,12,1,2,3,4.0,2.0,2.0,6.117868794326242
25,0.0,2,1,7,2,3,1,4096,1.0,5,7,0.0,41030,6.0,0,15,8,1,7.0,2,2,0,3,3,4.0,3.0,2.0,10.196005910165486
33,0.0,0,1,1,3,1,1,4098,1.0,2,6,0.0,140260,1.0,0,12,8,0,1.0,4,1,0,3,3,2.0,3.0,2.0,6.203211805555556
38,0.0,2,1,19,3,1,1,4099,0.0,2,7,1.0,68930,0.0,0,17,8,0,16.0,3,15,5,3,3,4.0,2.0,3.0,7.91453514739229
31,0.0,2,1,10,4,3,1,4100,0.0,3,7,1.0,61250,0.0,0,13,8,1,3.0,3,2,1,3,3,1.0,3.0,3.0,7.226888888888889
38,0.0,1,1,1,4,4,1,4101,1.0,2,6,1.0,36690,2.0,0,19,8,0,10.0,2,8,7,3,3,1.0,3.0,3.0,6.494887706855793
42,0.0,2,1,6,3,3,1,4102,1.0,2,2,0.0,100080,6.0,0,19,8,1,9.0,3,4,1,1,3,4.0,1.0,2.0,9.803851165980795
41,0.0,2,2,2,2,3,1,4103,1.0,1,0,1.0,23870,3.0,0,17,8,1,12.0,1,5,1,1,3,4.0,4.0,3.0,7.67073629306162
47,0.0,0,1,21,2,3,1,4104,1.0,1,7,1.0,46390,0.0,0,11,8,1,14.0,2,13,5,2,3,3.0,2.0,1.0,7.224853076216713
35,0.0,2,1,4,3,1,1,4105,1.0,2,0,1.0,78980,7.0,0,15,8,0,5.0,2,2,2,2,3,4.0,3.0,3.0,10.381681839402427
22,0.0,2,0,12,1,0,1,4106,1.0,2,7,2.0,25340,0.0,0,11,8,0,4.0,1,3,1,3,3,4.0,3.0,4.0,6.414363173216886
35,0.0,2,1,9,3,3,1,4107,0.0,2,7,2.0,131420,1.0,0,25,8,2,10.0,4,10,0,3,4,2.0,3.0,3.0,7.986352859135287
33,0.0,2,2,3,4,3,1,4108,1.0,3,0,1.0,16110,0.0,0,14,8,0,10.0,2,9,8,2,3,2.0,4.0,3.0,9.07009825327511
32,0.0,2,1,3,2,5,1,4109,1.0,3,4,2.0,53630,1.0,0,13,8,0,6.0,4,6,4,3,3,3.0,2.0,3.0,6.99242600679282
40,0.0,2,1,1,4,3,1,4110,1.0,2,5,1.0,50710,8.0,0,17,8,1,8.0,3,1,0,2,3,1.0,4.0,2.0,6.217579033007903
32,0.0,2,1,1,2,3,1,4111,1.0,3,7,1.0,136950,0.0,0,13,8,0,3.0,3,2,2,3,3,2.0,2.0,3.0,6.02121158392435
39,0.0,2,1,4,4,1,1,4112,1.0,1,7,2.0,134020,7.0,0,14,8,1,18.0,1,7,1,3,3,1.0,4.0,3.0,8.004868173258004
38,0.0,2,2,20,4,3,1,4113,0.0,2,5,1.0,20290,3.0,0,11,8,1,20.0,3,18,1,2,3,2.0,3.0,3.0,8.043720156106518
32,0.0,2,1,18,3,1,1,4114,1.0,2,3,1.0,63770,1.0,0,12,8,2,14.0,3,14,5,3,3,3.0,4.0,3.0,7.899861111111111
37,0.0,2,1,1,3,1,1,4115,0.0,4,7,1.0,54290,1.0,0,17,8,1,16.0,3,16,6,3,3,3.0,4.0,3.0,9.395383881735814
25,0.0,2,1,2,4,3,1,4116,0.0,2,4,0.0,27850,0.0,0,21,8,0,6.0,2,5,0,3,4,1.0,3.0,2.0,7.97267217630854
52,0.0,0,1,2,4,4,1,4117,1.0,1,3,0.0,46140,2.0,0,16,8,1,16.0,3,9,0,3,3,1.0,4.0,3.0,6.776608063759962
44,0.0,2,1,8,1,1,1,4118,0.0,1,8,2.0,26100,6.0,0,15,8,0,6.0,2,4,1,3,3,2.0,4.0,3.0,10.79869467984934
21,0.0,2,2,10,5,3,1,4119,1.0,3,6,2.0,66870,1.0,0,19,8,3,2.0,0,2,1,3,3,3.0,1.0,3.0,8.192936676082862
39,0.0,0,1,3,4,1,1,4120,0.0,2,5,2.0,47240,2.0,0,12,8,1,21.0,4,6,1,4,3,4.0,4.0,2.0,6.270208042770804
23,1.0,1,1,2,4,1,1,4121,0.0,2,4,1.0,61790,1.0,0,11,8,0,1.0,3,1,1,3,3,4.0,1.0,2.0,7.99859977324263
36,0.0,2,1,24,3,1,1,4122,0.0,2,2,1.0,61200,0.0,0,19,8,0,10.0,2,9,3,3,3,1.0,4.0,3.0,7.8377682811016145
36,0.0,1,1,16,1,3,1,4123,1.0,2,7,0.0,105960,7.0,0,15,8,0,18.0,3,4,0,2,3,4.0,2.0,3.0,7.801609510745314
56,0.0,0,1,8,1,1,1,4124,1.0,1,7,0.0,54670,1.0,0,20,8,0,13.0,6,13,1,2,4,3.0,3.0,2.0,6.571621168582376
29,1.0,2,1,9,4,3,1,4125,1.0,2,8,1.0,29960,9.0,0,25,8,0,4.0,4,2,2,3,4,1.0,4.0,4.0,10.940326135852452
42,0.0,2,1,17,1,1,1,4126,1.0,3,6,1.0,99980,5.0,0,24,8,2,24.0,3,22,4,2,4,1.0,3.0,2.0,7.3613338021565875
56,1.0,2,2,10,4,4,1,4127,1.0,2,7,1.0,40780,8.0,0,24,8,1,14.0,3,10,9,3,4,4.0,3.0,1.0,6.8020810185185185
41,0.0,2,1,13,4,1,1,4128,0.0,1,0,1.0,109200,0.0,0,15,8,1,21.0,3,20,0,4,3,1.0,2.0,3.0,7.7766064814814815
34,0.0,2,2,1,3,3,1,4129,0.0,1,2,1.0,62320,1.0,0,13,8,1,8.0,3,8,1,3,3,4.0,3.0,3.0,7.387210837887069
36,0.0,0,2,1,1,3,1,4130,0.0,1,1,0.0,132470,1.0,0,14,8,0,15.0,3,15,11,3,3,4.0,4.0,2.0,7.725861823361823
41,0.0,2,1,1,5,3,1,4131,1.0,1,0,0.0,40810,2.0,0,13,8,0,14.0,3,5,0,3,3,3.0,2.0,3.0,7.090624999999999
32,0.0,2,2,9,4,1,1,4132,0.0,2,6,2.0,57690,1.0,0,11,8,0,4.0,3,4,1,3,3,4.0,1.0,3.0,6.66114406779661
35,0.0,2,1,16,3,3,1,4133,0.0,2,0,2.0,23940,1.0,0,16,8,1,9.0,3,9,1,3,3,3.0,4.0,3.0,10.4759255417243
38,0.0,2,1,23,3,3,1,4134,1.0,3,8,1.0,39040,1.0,0,22,8,0,10.0,3,10,1,2,4,1.0,4.0,3.0,6.927081560283688
50,1.0,1,2,4,2,1,1,4135,0.0,2,2,0.0,167990,7.0,0,14,8,1,12.0,2,6,0,2,3,2.0,3.0,3.0,7.187586445366529
36,0.0,2,1,22,4,1,1,4136,1.0,1,0,1.0,29500,4.0,0,14,8,0,8.0,1,6,0,2,3,2.0,4.0,2.0,6.304837369420703
45,0.0,2,2,24,3,1,1,4137,1.0,1,2,2.0,36290,8.0,0,16,8,1,8.0,2,5,0,4,3,4.0,3.0,3.0,6.104605200945627
40,0.0,2,2,10,4,1,1,4138,1.0,1,6,2.0,93620,2.0,0,11,8,1,8.0,6,2,2,3,3,3.0,3.0,3.0,6.195991379310345
35,0.0,1,2,7,2,1,1,4139,1.0,2,4,1.0,32290,1.0,0,25,8,0,10.0,2,10,0,2,4,3.0,3.0,4.0,8.405673436041083
40,0.0,2,1,17,4,1,1,4140,1.0,1,3,1.0,35780,2.0,0,14,8,1,20.0,2,5,0,3,3,3.0,3.0,3.0,7.508661616161617
35,0.0,2,0,14,1,1,1,4141,1.0,2,6,1.0,79880,1.0,0,18,8,0,4.0,3,4,1,3,3,3.0,4.0,3.0,6.858034934497816
29,0.0,2,1,1,3,3,1,4142,1.0,3,7,1.0,42840,4.0,0,11,8,0,10.0,5,4,0,2,3,4.0,2.0,3.0,9.82063457854406
29,0.0,2,1,5,3,3,1,4143,1.0,2,8,2.0,75530,1.0,0,19,8,0,5.0,3,5,0,3,3,4.0,1.0,1.0,6.062686403508772
50,1.0,2,1,17,3,3,1,4144,1.0,1,6,0.0,173280,4.0,0,15,8,2,20.0,1,3,2,3,3,4.0,1.0,3.0,9.617874596588289
39,0.0,2,2,25,3,3,1,4145,1.0,2,7,1.0,197010,0.0,0,11,8,0,21.0,3,20,9,4,3,2.0,4.0,2.0,7.5375743026977595
31,0.0,0,1,8,4,1,1,4146,0.0,4,7,2.0,147320,0.0,0,12,8,0,10.0,3,9,1,3,3,2.0,1.0,3.0,7.313956056466302
26,0.0,2,1,11,4,3,1,4147,1.0,2,3,2.0,92780,0.0,0,20,8,0,5.0,3,4,0,3,4,4.0,3.0,3.0,7.488528985507246
36,0.0,1,1,5,1,5,1,4148,1.0,1,7,1.0,13590,4.0,0,12,8,0,17.0,2,5,0,3,3,3.0,4.0,3.0,7.731271990740741
39,0.0,2,1,2,1,3,1,4149,0.0,1,6,1.0,47790,4.0,0,14,8,2,9.0,3,7,1,3,3,4.0,1.0,3.0,5.986141044061302
27,0.0,2,1,8,2,3,1,4150,1.0,1,2,1.0,164220,1.0,0,20,8,1,6.0,3,6,0,3,4,2.0,2.0,3.0,9.328113275613275
49,0.0,1,1,6,1,3,1,4151,1.0,3,0,1.0,29960,2.0,0,18,8,1,17.0,2,9,0,2,3,4.0,2.0,2.0,6.417208333333334
34,0.0,2,2,4,3,3,1,4152,0.0,1,7,1.0,12610,2.0,0,14,8,1,6.0,6,4,1,3,3,2.0,3.0,4.0,6.470389626352016
41,1.0,2,1,7,2,1,1,4153,0.0,1,6,2.0,20990,8.0,0,12,8,1,8.0,2,6,0,3,3,2.0,4.0,1.0,8.586371082621083
49,0.0,1,2,1,4,1,1,4154,0.0,2,4,1.0,58100,1.0,0,21,8,1,10.0,2,10,1,3,4,3.0,2.0,3.0,6.697658066015805
37,1.0,2,1,2,3,1,1,4155,1.0,1,7,2.0,56470,6.0,0,19,8,0,7.0,2,0,0,3,3,4.0,3.0,3.0,8.49064932020628
33,0.0,1,1,10,2,3,1,4156,1.0,2,6,1.0,34200,1.0,0,14,8,0,8.0,3,8,3,3,3,4.0,3.0,3.0,9.498488160291437
27,0.0,2,2,5,4,3,1,4157,0.0,4,4,1.0,44000,9.0,0,17,8,1,6.0,3,2,2,2,3,1.0,2.0,3.0,6.415852741387676
32,0.0,1,1,9,2,3,1,4158,0.0,2,6,2.0,35000,0.0,0,16,8,1,8.0,2,7,3,2,3,4.0,4.0,2.0,7.343237667127708
59,0.0,2,2,2,2,2,1,4159,0.0,5,8,1.0,20660,4.0,0,12,8,1,12.0,3,1,0,3,3,3.0,1.0,2.0,10.021274231678486
30,0.0,2,1,11,4,3,1,4160,1.0,2,2,0.0,171690,1.0,0,17,8,2,1.0,2,1,0,3,3,4.0,3.0,3.0,6.388534811635669
38,0.0,1,2,18,4,1,1,4161,1.0,2,0,2.0,41620,0.0,0,15,8,1,10.0,1,9,1,3,3,4.0,3.0,3.0,7.987472222222223
36,0.0,2,1,7,3,1,1,4162,1.0,1,7,1.0,92040,6.0,0,23,8,1,17.0,2,7,7,3,4,3.0,3.0,2.0,7.807432336182336
35,0.0,2,0,3,4,0,1,4163,1.0,2,3,1.0,32940,0.0,0,11,8,0,6.0,2,5,0,3,3,1.0,2.0,3.0,7.505974616858237
29,0.0,2,2,29,4,1,1,4164,1.0,2,2,2.0,21270,0.0,0,11,8,1,10.0,3,9,0,2,3,4.0,3.0,3.0,10.701363127240144
31,0.0,2,1,2,2,3,1,4165,1.0,2,2,0.0,39750,1.0,0,15,8,1,5.0,3,5,4,3,3,1.0,3.0,2.0,6.289178436911488
34,0.0,2,1,28,3,5,1,4166,1.0,1,2,0.0,107930,0.0,0,11,8,3,3.0,1,2,1,2,3,2.0,4.0,3.0,7.597329244829244
28,1.0,2,1,1,4,1,1,4167,1.0,5,5,2.0,100960,5.0,0,13,8,0,6.0,2,4,0,3,3,3.0,3.0,3.0,10.496136584182436
29,0.0,2,1,16,2,1,1,4168,0.0,4,2,0.0,36460,1.0,0,14,8,0,10.0,3,10,8,4,3,2.0,1.0,3.0,8.015278964862299
32,0.0,2,0,22,3,0,1,4169,0.0,2,5,0.0,74460,0.0,0,19,8,0,7.0,3,6,0,3,3,1.0,2.0,2.0,10.699560669456066
22,0.0,0,1,8,3,1,1,4170,0.0,3,7,0.0,108510,1.0,0,16,8,1,1.0,2,1,0,4,3,4.0,4.0,2.0,9.981459836459836
53,0.0,2,1,11,3,3,1,4171,1.0,2,3,1.0,21090,2.0,0,13,8,0,31.0,3,25,3,3,3,1.0,4.0,3.0,8.030597928436912
38,0.0,2,1,29,3,1,1,4172,0.0,1,4,2.0,37220,5.0,0,14,8,0,6.0,0,3,1,3,3,4.0,4.0,3.0,9.70982456140351
24,0.0,0,1,1,5,1,1,4173,1.0,3,6,0.0,93800,0.0,0,16,8,0,5.0,2,4,1,2,3,1.0,3.0,2.0,6.899938936781609
36,1.0,2,1,1,3,1,1,4174,1.0,1,5,2.0,54860,7.0,0,12,8,1,10.0,2,5,0,3,3,3.0,1.0,3.0,6.495408357075024
34,0.0,2,2,24,3,2,1,4175,1.0,4,6,2.0,27420,0.0,0,11,8,1,13.0,2,12,2,3,3,1.0,2.0,3.0,6.142811342592593
21,0.0,2,2,2,3,1,1,4176,1.0,2,4,2.0,137570,1.0,0,12,8,1,0.0,3,0,0,3,3,3.0,4.0,3.0,5.986162280701754
34,1.0,2,2,15,2,2,1,4177,0.0,2,6,2.0,84630,2.0,0,13,8,0,8.0,2,4,1,1,3,2.0,1.0,3.0,7.799673202614379
53,0.0,2,2,2,1,1,1,4178,1.0,5,1,0.0,31620,4.0,0,15,8,0,26.0,4,14,4,3,3,3.0,3.0,2.0,7.515122448979591
32,1.0,1,1,10,3,3,1,4179,0.0,2,4,2.0,165980,1.0,0,13,8,0,10.0,2,10,6,3,3,2.0,1.0,3.0,9.541501661918328
42,0.0,2,1,10,3,5,1,4180,1.0,2,2,1.0,66510,0.0,0,20,8,0,10.0,5,9,4,2,4,3.0,2.0,3.0,6.92253032508491
44,0.0,2,1,3,1,1,1,4181,0.0,1,4,1.0,23450,3.0,0,15,8,2,24.0,0,22,5,3,3,1.0,4.0,3.0,7.0897953818015536
46,0.0,2,2,2,3,1,1,4182,0.0,1,6,2.0,34200,3.0,0,13,8,2,22.0,3,2,2,1,3,2.0,1.0,2.0,8.047628472222222
33,0.0,2,2,3,3,3,1,4183,1.0,1,4,2.0,43730,4.0,0,14,8,0,7.0,3,1,0,3,3,3.0,4.0,3.0,6.498398345153665
44,0.0,2,0,26,3,1,1,4184,1.0,5,0,1.0,47590,2.0,0,21,8,0,9.0,2,4,1,3,4,4.0,4.0,4.0,8.49551521438451
30,0.0,2,1,1,4,5,1,4185,0.0,1,6,2.0,53010,1.0,0,16,8,1,10.0,3,10,1,3,3,4.0,3.0,3.0,6.059143421664342
39,1.0,2,0,1,4,3,1,4186,1.0,1,7,1.0,36730,3.0,0,14,8,1,19.0,3,1,0,3,3,4.0,4.0,4.0,6.5079414476717385
24,1.0,2,0,2,5,0,1,4187,1.0,3,7,1.0,47680,2.0,0,11,8,1,6.0,2,2,2,2,3,2.0,4.0,2.0,9.683534013605442
43,0.0,2,2,9,5,5,1,4188,0.0,1,5,0.0,12740,1.0,0,19,8,0,6.0,3,5,1,2,3,4.0,3.0,2.0,6.508396248812915
50,1.0,2,1,12,4,3,1,4189,1.0,1,5,1.0,49000,1.0,0,11,8,0,3.0,3,3,0,2,3,1.0,3.0,3.0,8.930534934497816
35,0.0,2,2,2,4,2,1,4190,1.0,3,4,1.0,104660,1.0,0,13,8,0,2.0,1,2,2,3,3,4.0,4.0,3.0,7.090280162136386
36,0.0,2,1,25,1,1,1,4191,0.0,4,7,1.0,170070,9.0,0,12,8,1,6.0,2,1,0,2,3,2.0,1.0,4.0,9.11446905766526
33,0.0,1,2,9,2,2,1,4192,1.0,4,1,1.0,29090,2.0,0,11,8,0,10.0,2,5,1,2,3,3.0,1.0,3.0,6.563536727103674
35,0.0,2,1,10,1,3,1,4193,1.0,1,6,0.0,57650,1.0,0,14,8,1,1.0,2,1,0,3,3,3.0,4.0,3.0,6.195321576763486
27,0.0,2,2,8,2,2,1,4194,0.0,3,6,0.0,45990,1.0,0,15,8,1,1.0,3,1,0,2,3,4.0,1.0,3.0,7.592880055788005
26,1.0,2,2,4,3,2,1,4195,1.0,2,3,2.0,24040,1.0,0,12,8,0,1.0,6,1,0,3,3,1.0,3.0,2.0,7.717430254930254
27,0.0,1,2,24,3,1,1,4196,1.0,4,0,2.0,31720,1.0,0,20,8,1,9.0,1,9,1,3,4,4.0,3.0,3.0,6.806234161793372
30,0.0,1,1,1,4,3,1,4197,1.0,1,6,2.0,20330,1.0,0,14,8,1,12.0,3,12,3,1,3,3.0,4.0,3.0,6.819847940613027
34,0.0,0,1,7,2,5,1,4199,0.0,1,6,2.0,86200,0.0,0,13,8,1,10.0,2,9,8,2,3,2.0,3.0,3.0,7.813032503457814
37,0.0,2,1,17,3,1,1,4200,0.0,3,7,1.0,20640,4.0,0,16,8,0,8.0,3,1,0,2,3,2.0,2.0,3.0,6.091138032305433
46,0.0,1,1,20,3,5,1,4201,1.0,3,7,2.0,40350,4.0,0,14,8,1,14.0,2,9,0,3,3,1.0,4.0,3.0,9.277514124293786
35,0.0,2,1,8,4,3,1,4202,0.0,3,6,1.0,38380,1.0,0,16,8,1,1.0,2,1,0,3,3,4.0,4.0,3.0,6.892216459197787
48,1.0,2,1,2,4,5,1,4203,0.0,1,7,2.0,45910,9.0,0,16,8,0,23.0,6,1,0,1,3,1.0,3.0,3.0,9.344940898345154
28,1.0,2,1,10,1,3,1,4204,1.0,1,7,2.0,25610,1.0,0,22,8,1,2.0,3,2,2,3,4,3.0,3.0,2.0,10.719073275862069
44,0.0,2,1,1,1,3,1,4205,0.0,3,6,0.0,15630,5.0,0,12,8,2,9.0,3,4,1,3,3,2.0,1.0,2.0,9.40453509995351
35,0.0,0,1,5,4,5,1,4206,0.0,3,4,1.0,48980,2.0,0,15,8,2,10.0,2,4,2,3,3,3.0,1.0,3.0,9.545177730696796
26,0.0,2,1,4,4,1,1,4207,0.0,3,7,1.0,47890,7.0,0,20,8,1,5.0,2,2,0,3,4,3.0,4.0,2.0,10.211988555078685
33,0.0,1,2,29,4,1,1,4208,0.0,1,1,2.0,31800,1.0,0,14,8,1,15.0,2,15,8,3,3,1.0,4.0,3.0,8.229783821478382
35,0.0,1,1,15,3,3,1,4209,1.0,3,4,1.0,65490,1.0,0,20,8,0,9.0,3,9,1,3,4,2.0,1.0,2.0,6.509724596391263
35,0.0,2,0,3,2,1,1,4210,0.0,1,2,1.0,63880,3.0,0,13,8,0,4.0,6,2,2,2,3,3.0,1.0,3.0,8.808449975949976
31,0.0,2,2,10,2,1,1,4211,0.0,2,6,0.0,112440,3.0,0,12,8,1,10.0,3,7,1,3,3,4.0,4.0,2.0,6.109294326241135
37,0.0,2,2,4,3,2,1,4212,1.0,4,1,0.0,160320,1.0,0,13,8,0,7.0,2,7,0,3,3,1.0,3.0,4.0,7.374041727316836
32,0.0,2,1,21,3,4,1,4213,1.0,2,7,1.0,23620,1.0,0,11,8,0,9.0,2,9,7,3,3,1.0,4.0,3.0,8.126881914381915
38,0.0,1,1,25,3,3,1,4214,1.0,2,4,2.0,163280,1.0,0,17,8,3,10.0,2,10,9,3,3,4.0,4.0,3.0,6.234996513249651
59,0.0,2,1,1,3,5,1,4216,1.0,1,2,2.0,166060,7.0,0,11,8,0,28.0,6,21,7,3,3,1.0,1.0,2.0,6.880628415300547
55,0.0,2,1,7,3,3,1,4218,1.0,3,6,0.0,22720,2.0,0,17,8,1,21.0,2,5,0,3,3,4.0,3.0,3.0,8.108733796296296
36,0.0,1,1,3,3,1,1,4219,0.0,2,2,2.0,20180,1.0,0,13,8,0,6.0,5,6,0,3,3,2.0,2.0,3.0,7.2190325670498074
45,0.0,2,1,1,2,3,1,4220,0.0,1,7,0.0,70830,2.0,0,12,8,1,25.0,5,1,0,3,3,2.0,4.0,3.0,6.76187922705314
35,0.0,1,0,9,3,4,1,4221,0.0,2,8,1.0,40840,4.0,0,13,8,1,5.0,3,3,1,3,3,2.0,1.0,2.0,6.108751835535975
36,1.0,2,2,7,2,1,1,4222,1.0,4,2,1.0,144110,0.0,0,18,8,3,2.0,2,1,0,4,3,4.0,3.0,2.0,8.895458446251128
59,0.0,1,1,10,4,1,1,4223,1.0,3,6,2.0,23080,7.0,0,19,8,1,20.0,4,4,1,2,3,1.0,3.0,2.0,6.798518131101813
29,0.0,2,1,28,4,1,1,4224,0.0,1,8,1.0,48410,0.0,0,11,8,0,6.0,3,5,0,3,3,3.0,2.0,3.0,7.813715846994535
31,0.0,2,1,3,2,3,1,4225,0.0,3,7,2.0,42850,1.0,0,21,8,1,1.0,2,1,1,1,4,3.0,2.0,3.0,6.348673795476893
32,0.0,2,2,3,4,1,1,4226,1.0,2,4,1.0,97150,1.0,0,15,8,1,10.0,1,10,0,2,3,2.0,2.0,3.0,7.515204011065008
36,0.0,2,1,2,3,1,1,4227,1.0,2,8,1.0,43200,2.0,0,17,8,0,5.0,2,1,0,3,3,2.0,4.0,3.0,7.206301789077213
31,0.0,2,1,27,3,3,1,4228,0.0,2,5,2.0,21320,1.0,0,18,8,0,11.0,3,11,1,3,3,3.0,4.0,3.0,6.118682367149757
35,0.0,2,1,2,4,3,1,4229,1.0,2,0,2.0,101240,0.0,0,14,8,1,16.0,2,15,2,4,3,3.0,1.0,3.0,5.999399906235349
45,0.0,2,0,14,3,0,1,4230,0.0,1,7,1.0,54730,4.0,0,13,8,0,17.0,3,0,0,1,3,4.0,1.0,4.0,8.909158496732026
37,0.0,2,1,1,3,1,1,4231,0.0,3,7,2.0,52070,4.0,0,17,8,3,16.0,3,5,0,3,3,1.0,3.0,4.0,6.56862073112073
46,0.0,2,1,9,3,3,1,4232,1.0,3,3,0.0,164370,8.0,0,15,8,1,16.0,0,4,0,3,3,2.0,2.0,3.0,10.306561930783241
30,0.0,2,2,18,3,1,1,4233,1.0,4,1,1.0,22960,1.0,0,18,8,1,10.0,2,10,3,3,3,4.0,4.0,2.0,9.17510808926081
35,0.0,2,1,20,4,1,1,4234,0.0,3,1,2.0,40690,1.0,0,13,8,0,6.0,5,6,0,3,3,2.0,3.0,3.0,7.8793479284369115
55,0.0,2,1,2,3,1,1,4235,0.0,2,2,1.0,74410,3.0,0,12,8,1,24.0,4,1,1,3,3,1.0,4.0,3.0,6.696436781609196
38,0.0,0,2,11,1,2,1,4236,1.0,2,2,0.0,24300,7.0,0,13,8,2,17.0,2,13,1,4,3,2.0,4.0,3.0,8.808586601307189
34,0.0,2,1,8,2,3,1,4237,1.0,1,6,1.0,58780,1.0,0,14,8,0,5.0,1,5,1,3,3,1.0,2.0,3.0,7.978471641097165
23,0.0,2,1,10,3,3,1,4239,1.0,2,2,0.0,64390,3.0,0,22,8,3,3.0,2,0,0,3,4,3.0,1.0,3.0,6.401212121212121
51,0.0,2,1,29,4,1,1,4240,0.0,5,4,1.0,24510,3.0,0,17,8,0,10.0,2,4,0,2,3,4.0,4.0,3.0,6.7253349336991315
30,0.0,2,2,8,2,5,1,4241,1.0,1,8,1.0,63920,1.0,0,21,8,1,11.0,2,11,10,4,4,3.0,4.0,3.0,7.587324074074074
46,1.0,2,2,1,2,3,1,4242,0.0,2,6,2.0,97140,1.0,0,22,8,0,9.0,0,9,4,3,4,3.0,4.0,3.0,6.169058981889378
40,0.0,1,1,6,3,3,1,4243,1.0,1,0,1.0,60770,1.0,0,16,8,2,22.0,2,22,11,2,3,3.0,2.0,2.0,7.40623228166438
51,0.0,2,1,8,4,1,1,4244,0.0,5,8,2.0,24500,0.0,0,12,8,1,11.0,2,10,1,3,3,3.0,4.0,1.0,10.096695968120018
30,0.0,2,1,9,3,1,1,4245,1.0,1,4,0.0,92500,1.0,0,12,8,3,11.0,0,11,2,3,3,3.0,2.0,2.0,8.090893770339378
46,0.0,1,1,12,1,3,1,4246,1.0,1,2,1.0,20740,2.0,0,15,8,1,21.0,3,10,9,3,3,3.0,1.0,2.0,8.994402494331066
32,0.0,2,2,15,3,2,1,4247,1.0,1,6,2.0,101690,1.0,0,14,8,0,12.0,6,11,5,2,3,2.0,3.0,3.0,7.266617852161786
54,0.0,2,1,25,1,3,1,4248,0.0,1,2,1.0,48550,9.0,0,25,8,1,16.0,2,4,0,2,4,1.0,3.0,1.0,7.627571256038648
24,0.0,2,2,6,2,2,1,4249,1.0,2,6,1.0,40870,0.0,0,20,8,3,4.0,1,3,0,3,4,1.0,3.0,2.0,7.8056066945606695
